Season,Episode,Time_Stamp,Dialogue,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,Segment,HighControversial,MediumControversial,LowControversial
9,1,00:17:22,"Well, according to James Woods, we all did.",Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:17:24,He brought us here to make amends with us.,positive,Neutral,0,Neutral,1,0,0,11.11
9,1,00:17:27,But he wronged one of us enough to want revenge.,"anger,anticipation,fear,negative,surprise",Negative,-3,Positive,1,0,0,0
9,1,00:17:29,"The question is, who?",positive,Neutral,0,Neutral,1,0,0,0
9,1,00:17:32,"Well, I know one person who could have.",Neutral,Neutral,0,Positive,1,0,0,12.5
9,1,00:17:34,My partner Tom.,positive,Neutral,0,Neutral,1,0,0,0
9,1,00:17:37,"All right, it's true.","joy,positive,trust",Positive,2,Positive,1,0,0,0
9,1,00:17:38,James Woods ruined my career!,"anger,anticipation,disgust,fear,negative,positive,sadness",Negative,-2,Negative,1,0,0,0
9,1,00:17:40,I originally wanted to be an actor.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:17:42,And I booked the lead role in Nightmare On Elm Street.,"fear,negative,positive",Neutral,0,Positive,1,0,0,9.09
9,1,00:17:45,"But James Woods said, No, don't bother.",negative,Negative,-3,Negative,1,0,0,0
9,1,00:17:46,Something else will come along.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:17:48,So I turned it down.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:17:49,And now this Robert Englund is the talk of the town.,positive,Neutral,0,Neutral,1,0,0,0
9,1,00:17:52,That should be me everyone's talking about!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:17:54,"Was I angry? Yes, of course!","anger,disgust,negative",Negative,-2,Negative,1,0,0,0
9,1,00:17:55,But I didn't kill him!,"fear,negative,sadness",Negative,-3,Negative,1,0,0,0
9,1,00:17:56,What about Seamus?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:17:57,You hated James Woods.,Neutral,Negative,-3,Negative,1,0,0,0
9,1,00:17:59,You told me so!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:18:00,Aye. He's the one who made me what I am today.,positive,Neutral,0,Neutral,1,0,0,0
9,1,00:18:05,"I wish you were a real, live ornery sea captain.","positive,trust",Positive,1,Neutral,1,0,0,0
9,1,00:18:08,But he didn't wish hard enough!,Neutral,Neutral,0,Negative,1,0,0,0
9,1,00:18:10,It only worked on me head!,Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:18:11,"Oh, my God, seriously?","anticipation,fear,joy,positive,trust",Positive,1,Neutral,1,0,0,0
9,1,00:18:16,"No. Actually, I was a normal guy until one night, we dropped acid together, and he thought I was a steak.","anticipation,negative",Negative,-1,Neutral,1,0,0,14.29
9,1,00:18:17,"Grilled me, ate me arms and legs.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:18:19,It was a whole thing. But I'm not the killer!,Neutral,Neutral,0,Negative,1,0,0,10
9,1,00:18:21,What about the mayor?,positive,Neutral,0,Neutral,1,0,0,0
9,1,00:18:23,He could have killed him and got himself off scot-free!,Neutral,Negative,-2,Negative,1,0,0,0
9,1,00:18:28,"He took the Twitter name Mayor West, so now I have to use Mayor underscore West.",positive,Neutral,0,Neutral,1,0,0,0
9,1,00:18:32,That rat-faced cracker!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:18:34,"But you hated him, too, Dr. Hartman.",Neutral,Negative,-3,Negative,1,0,0,0
9,1,00:18:36,"Sure, I hated him, but so did Mort.",Neutral,Negative,-3,Negative,1,0,0,0
9,1,00:18:38,I didn't kill him!,"fear,negative,sadness",Negative,-3,Negative,1,0,0,0
9,1,00:18:39,Maybe it was Diane.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:18:42,James Woods promised to introduce me to Dan Rather.,Neutral,Positive,1,Positive,1,0,0,0
9,1,00:18:44,"But instead, he introduced me to Danny Bonaduce.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:18:47,"I tell you, that guy looks like a dog turning 30.",Neutral,Positive,2,Positive,1,0,0,9.09
9,1,00:18:50,But what about the old guy?,Neutral,Neutral,0,Neutral,1,0,0,16.67
9,1,00:18:51,I heard him complaining about Woods in the dining room.,Neutral,Neutral,0,Negative,1,0,0,0
9,1,00:18:54,That's true.,"joy,positive,trust",Positive,6,Neutral,1,0,0,0
9,1,00:18:55,He replaced my Cialis with methamphetamines!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:18:58,Pedal faster!,Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:18:59,I can't go any faster!,Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:19:01,"Where you going, kids?",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:19:02,"Hey, I just want to talk to you.",positive,Positive,1,Neutral,1,0,0,0
9,1,00:19:09,"Why don't you come over to my place for a glass of wine and a couple of fruit pies, and then we can go in the back room and play crazy snake. Hee-hee-hee!","anger,disgust,fear,negative,sadness",Negative,-2,Negative,1,0,0,3.03
9,1,00:19:10,And what about Quagmire?,"disgust,negative",Neutral,0,Neutral,1,0,0,0
9,1,00:19:12,Fine! So he stole Cheryl Tiegs from me!,Neutral,Positive,2,Positive,1,0,0,0
9,1,00:19:14,He ruined your TV pilot!,"anger,disgust,fear,negative,positive,sadness,trust",Negative,-2,Negative,1,0,0,0
9,1,00:19:16,Go to hell! I backed out of that project willingly.,"anger,disgust,fear,negative,positive,sadness",Negative,-3,Negative,1,0,0,0
9,1,00:19:18,"Oh, yeah, that's what every hack says.",Neutral,Positive,1,Negative,1,0,0,0
9,1,00:19:19,"You know, Brian... I'm telling you...",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:19:38,Eh. My secret room's bigger.,trust,Neutral,0,Neutral,1,0,0,0
9,1,00:19:40,Mine's smaller.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:19:44,"All right, stand back.",Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:19:46,This could be dangerous.,"fear,negative",Neutral,0,Negative,1,0,0,0
9,1,00:19:50,"Oh, laundry room.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:19:51,"Laundry room, everybody.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:20:01,"Oh, see, here we go.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:20:30,Aha!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:20:35,James Woods made a list of all his misdeeds so he could make amends.,positive,Neutral,0,Neutral,1,0,0,7.14
9,1,00:20:38,"Bonnie, he punched you in the throat, and that's why you sound like that?",Neutral,Positive,2,Positive,1,0,0,0
9,1,00:20:40,"No, he punched me in the throat because I sound like this.",Neutral,Positive,1,Positive,1,0,0,0
9,1,00:20:43,"And Consuela, he...",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:20:45,"Actually, I can't read his handwriting here.",Neutral,Neutral,0,Neutral,1,0,0,14.29
9,1,00:20:46,What-what happened?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:20:54,"One day, I bring my nephew to work, and he molest my nephew, and my nephew-- he only 14, and he cry, and then, he shoot himself in the face.","anger,fear,negative,sadness",Negative,-2,Positive,1,0,0,6.67
9,1,00:20:58,What are all these?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:00,"God, there are tons of OxyContin bottles in here.","anticipation,fear,joy,positive,trust",Positive,1,Neutral,1,0,0,0
9,1,00:21:03,All prescribed to James Woods.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:05,And all from Goldman's Pharmacy.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:08,"What's that all about, Goldman?",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:09,I don't know what you're talking about.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:11,James Woods never bought anything in my pharmacy. Ever.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:14,"Yes, he did.",Neutral,Positive,1,Neutral,1,0,0,0
9,1,00:21:18,Says here he talked Muriel into selling him OxyContin for him and his 19-year-old girlfriend.,Neutral,Neutral,0,Neutral,1,0,0,6.67
9,1,00:21:23,"This went on for weeks, but then she started to have misgivings and threatened to cut him off.",Neutral,Negative,-3,Negative,1,0,0,5.56
9,1,00:21:25,But he wouldn't let her.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:26,He threatened to blackmail her by turning her in to the Feds.,"anger,fear,negative",Negative,-2,Negative,1,0,0,0
9,1,00:21:29,Sounds like a pretty good motive to me.,"anticipation,joy,positive,surprise,trust",Positive,6,Positive,1,0,0,0
9,1,00:21:31,"No! No, it's not true!","joy,positive,trust",Neutral,0,Neutral,1,0,0,0
9,1,00:21:33,"I would never kill anybody, never!","fear,negative,sadness",Negative,-3,Negative,1,0,0,0
9,1,00:21:37,"And I am not saying another word until I talk to my lawyer, because...","anger,disgust,fear,negative,positive,trust",Neutral,0,Neutral,1,0,0,7.14
9,1,00:21:39,Why is he wearing shorts?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:21:40,"Oh, my God, I told you!","anticipation,fear,joy,positive,trust",Positive,1,Neutral,1,0,0,0
9,1,00:21:42,"Muriel, just surrender quietly.","fear,negative,sadness",Neutral,0,Negative,1,0,0,0
9,1,00:21:44,It'll be easier for us all if you...,Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:21:51,She's gone!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:22:01,We lost her.,"negative,sadness",Negative,-3,Negative,1,0,0,0
9,1,00:22:04,"Well, as long as there's a murderer on the loose, none of us are safe.","anger,anticipation,disgust,fear,joy,negative,positive,sadness,trust",Negative,-4,Positive,1,0,0,0
9,1,00:22:06,"All right, let's split up and search the house.",negative,Neutral,0,Positive,1,0,0,22.22
9,1,00:22:07,I'll go with Lois.,"anger,disgust,fear,negative,sadness",Neutral,0,Neutral,1,0,0,0
9,1,00:22:09,"Chris, you check the basement with Herbert.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:22:12,"Meg, you go with Brian and Stewie.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:22:13,"Uh, no, she-she can't.",Neutral,Negative,-1,Neutral,1,0,0,0
9,1,00:22:15,"Yeah, uh, she can't.",Neutral,Positive,1,Neutral,1,0,0,0
9,1,00:22:19,"We-we-we were gonna use this time, uh... to figure out what to get you for your birthday.","anticipation,joy,positive,surprise",Neutral,0,Neutral,1,0,0,5.88
9,1,00:22:21,"Ooh, ah, okay. Oh, yeah, no, you guys go.",Neutral,Neutral,0,Neutral,1,0,0,11.11
9,1,00:22:23,"You guys-- ooh, now I'm excited.","anticipation,joy,positive,surprise,trust",Positive,3,Positive,1,0,0,16.67
9,1,00:22:25,"Um, okay, um, Meg, you go with Carl. Sorry, Carl.",Neutral,Negative,-1,Negative,1,0,0,0
9,1,00:22:27,"Tom and Diane, you're a team.",trust,Neutral,0,Neutral,1,0,0,0
9,1,00:22:28,"Quagmire and Bonnie, you're a team.","disgust,negative,trust",Neutral,0,Neutral,1,0,0,0
9,1,00:22:30,Um... Seamus and Dr. Hartman? That-that could be funny.,Neutral,Positive,4,Negative,1,0,0,0
9,1,00:22:33,Don't usually see the two of you together.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:22:35,"Uh, Derek and Jillian, you guys take the attic.",Neutral,Neutral,0,Neutral,1,0,0,11.11
9,1,00:22:39,"Joe and Priscilla are still passed out, so they'll be the unconscious team.","negative,trust",Neutral,0,Neutral,1,0,0,0
9,1,00:22:43,"And that leaves one three-person team of Mort, Consuela, and Mayor West.","positive,trust",Neutral,0,Neutral,1,0,0,0
9,1,00:22:45,All right. Let's do this.,Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:22:50,"So, uh...",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:22:53,You guys like to party?,Neutral,Positive,2,Positive,1,0,0,20
9,1,00:22:54,No!,Neutral,Negative,-1,Neutral,1,0,0,0
9,1,00:22:55,"Oh, no.",Neutral,Negative,-31,Neutral,1,0,0,0
9,1,00:22:57,"Oh, my God, what a couple of squares.","anticipation,fear,joy,positive,trust",Positive,1,Neutral,1,0,0,0
9,1,00:23:00,"Squaresville, I tell ya!",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:23:17,What are we supposed to be doing again?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:23:19,"We're looking for Muriel Goldman, honey.",positive,Neutral,0,Neutral,1,0,0,0
9,1,00:23:30,Hello?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:23:32,Is anybody up here?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:23:48,"Hey, maybe it was that cat who was the murderer.","anger,disgust,fear,negative,sadness",Negative,-2,Negative,1,0,0,0
9,1,00:23:51,Let me ask him.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:23:53,"Meow, meow, meow? Meow-meow-meow-meow?",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:23:56,We don't all talk like that.,positive,Positive,2,Positive,1,0,0,0
9,1,00:23:58,I happen to be a professor.,"anticipation,positive,trust",Neutral,0,Neutral,1,0,0,0
9,1,00:23:59,"Our apologies, sir.","positive,trust",Neutral,0,Neutral,1,0,0,0
9,1,00:24:01,I should imagine so.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:24:02,"Now if you'll excuse me, I have papers to correct.",negative,Negative,-1,Negative,1,0,0,0
9,1,00:24:10,"Chris, I'm worried, with this killer on the loose.","negative,sadness",Negative,-6,Negative,1,0,0,0
9,1,00:24:16,"If I should die, I-I just want you to know that they might find some things.","fear,negative,sadness",Negative,-2,Negative,1,0,0,6.25
9,1,00:24:18,Strange things.,Neutral,Negative,-1,Negative,1,0,0,50
9,1,00:24:22,Um... okay.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:24:24,And there's gonna be a lot of talk.,positive,Neutral,0,Neutral,1,0,0,12.5
9,1,00:24:26,Nasty talk.,"anger,disgust,fear,negative,positive,sadness",Negative,-3,Negative,1,0,0,0
9,1,00:24:30,"And I just want you to know, from me, it's all gonna be out of context.",Neutral,Positive,1,Neutral,1,0,0,0
9,1,00:24:32,I don't know what that means.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:24:34,"It means, if I die, you got to burn my house down!","fear,negative,sadness",Negative,-3,Negative,1,0,0,8.33
9,1,00:24:44,Muriel?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:24:46,"Oh, yeah, like she's going to answer you, Tom.",Neutral,Positive,3,Positive,1,0,0,11.11
9,1,00:24:48,And here we go with the attitude.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:24:50,This is why you're single.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:24:53,"Oh, so I'm not supposed to point out when you do something stupid?",negative,Negative,-2,Negative,1,0,0,7.69
9,1,00:24:54,You hear that? You hear that tone you're using?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:24:56,That's penis repellent right there.,"anger,disgust,fear,negative",Neutral,0,Positive,1,0,0,0
9,1,00:25:03,Careful.,positive,Positive,2,Neutral,1,0,0,0
9,1,00:25:05,She could be hiding behind any one of these statues.,fear,Negative,-1,Neutral,1,0,0,0
9,1,00:25:09,"Muriel, this is Tom Tucker from the Channel Five news.",Neutral,Neutral,0,Neutral,1,10,0,0
9,1,00:25:12,Perhaps you'd like an autograph.,Neutral,Positive,2,Positive,1,0,0,0
9,1,00:25:13,"Oh, for God's sakes. Do you hear yourself?",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:25:15,There it is.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:25:17,Knock it off!,Neutral,Neutral,0,Negative,1,0,0,0
9,1,00:25:20,"Hey, wait a minute.","anticipation,negative",Neutral,0,Neutral,1,0,0,25
9,1,00:25:22,Doesn't feel like there's any wall here.,Neutral,Positive,2,Positive,1,0,0,28.57
9,1,00:25:31,What do you think's in there?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:25:34,I don't know. Looks scary.,Neutral,Negative,-2,Negative,1,0,0,0
9,1,00:25:36,"What do you think, Ollie?",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:25:38,I miss Ollie.,Neutral,Negative,-2,Negative,1,0,0,0
9,1,00:25:39,I better take a look.,Neutral,Positive,2,Positive,1,0,0,0
9,1,00:25:41,No. I'll go first.,"anger,disgust,fear,negative,sadness",Negative,-1,Neutral,1,0,0,0
9,1,00:25:44,Do you see anything?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:25:47,"No, it's-it's too dark.",sadness,Negative,-1,Negative,1,0,0,0
9,1,00:25:52,Tom? Tom!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:25:57,"Oh, sweet. A pool table.","anticipation,joy,positive,surprise,trust",Positive,2,Positive,1,0,0,0
9,1,00:25:59,Let's see if we can find some cues.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:26:10,What is it?!,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:26:11,Whew. It's okay.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:26:14,It's just the stuffed bear from The Great Outdoors.,"anger,fear",Positive,3,Positive,1,0,0,0
9,1,00:26:16,Did you see The Great Outdoors?,Neutral,Positive,3,Positive,1,0,0,0
9,1,00:26:18,No. You suck.,negative,Negative,-4,Negative,1,0,0,0
9,1,00:26:19,"Hey, I found the pool cues!","joy,positive,trust",Neutral,0,Neutral,1,0,0,0
9,1,00:26:28,Meg?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:26:31,Looks like I'm all alone.,Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:26:32,"Well, hey, that's all right.",Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:26:34,I watch a lot of movies.,"anticipation,fear",Neutral,0,Neutral,1,0,0,33.33
9,1,00:26:35,I can just use my imagination.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:26:37,"Hi, Carl.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:26:38,"Hey, bear.","anger,fear",Neutral,0,Neutral,1,0,0,0
9,1,00:26:41,"So, um, in the bear world, are, like, pandas your version of interracial children?","anger,fear",Positive,2,Positive,1,7.14,0,7.14
9,1,00:26:44,Yeah. Pandas aren't something I agree with.,positive,Positive,2,Neutral,1,0,0,0
9,1,00:26:47,"They're cute, though, right?",positive,Positive,2,Positive,1,0,0,0
9,1,00:26:48,Just when they're babies.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:02,"Boy, it's really raining hard.",Neutral,Negative,-1,Negative,1,0,0,20
9,1,00:27:03,"Yeah, well, we needed it.",Neutral,Positive,1,Positive,1,0,0,0
9,1,00:27:06,What?,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:07,"Peter, we've been married a long time.",anticipation,Neutral,0,Neutral,1,0,0,14.29
9,1,00:27:09,Why do I still get guy in an elevator small talk?,"negative,positive",Neutral,0,Neutral,1,0,0,9.09
9,1,00:27:11,I don't know. You're the one talking about the weather.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:13,So...,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:15,Looking forward to the weekend?,positive,Neutral,0,Neutral,1,0,0,20
9,1,00:27:25,It's okay. It's just us.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:26,"Oh, Quagmire, Bonnie, you scared us.","disgust,negative",Negative,-2,Negative,1,0,0,0
9,1,00:27:29,Have you seen any sign of Muriel?,Neutral,Neutral,0,Neutral,1,0,0,14.29
9,1,00:27:31,"Oh, why didn't I think of this before?",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:33,I should just check the Find A Jew app on my phone.,Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:38,Huh. There's just two big clusters on each side of the country.,Neutral,Positive,1,Neutral,1,8.33,0,0
9,1,00:27:40,"No, look. There's one down south.",Neutral,Negative,-1,Neutral,1,0,0,0
9,1,00:27:43,"Ah, they got him.",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:52,"Okay, um...",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:27:58,"Oh, uh, Lost in Space.","negative,sadness",Negative,-3,Negative,1,0,0,0
9,1,00:27:59,"Yup, okay. Um...",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:28:04,"Oh, uh, uh, that's Dick Van Dyke.",Neutral,Negative,-4,Negative,1,0,0,0
9,1,00:28:06,"Okay, um...",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:28:07,"Oh, okay, I-I-I got one, um...",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:28:41,"I have no idea. d Linda Evans and John Forsythe d d They're coming down big, long stairs d d Come on, Brian, you know this d d We're all rich d d And we're all at least in our late 50s d d Think Joan Collins d d Come on, Brian, you know this d d It's the middle trumpet part d d It was a pretty big deal for Diahann Carroll d d To play a rich, black woman in the 80s. d","anticipation,disgust,joy,negative,positive,sadness,surprise,trust",Positive,6,Positive,1,0,0,3.53
9,1,00:28:44,"Come on, Bri. Right? Y-You don't know this?",Neutral,Neutral,0,Positive,1,0,0,0
9,1,00:28:45,"Uh, Falcon Crest?",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:28:47,"Oh, it's Dinasty!",Neutral,Neutral,0,Neutral,1,0,0,0
9,1,00:28:49,"Oh. Yeah, I-I didn't watch that.","anticipation,fear",Positive,1,Neutral,1,0,0,16.67
9,1,00:28:59,"Oh, my God!","anticipation,fear,joy,positive,trust",Positive,1,Neutral,1,0,0,0
